x1,x2,y
319.4157878987445,192.41222916161246,0
300.84441267685867,166.75669459387453,0
303.4075015366967,166.09068717672568,0
298.58510430494357,182.75558602002934,0
308.2327488981148,137.98242122872608,0
313.45040101290914,153.61439989225406,0
297.3829708402281,180.02259166075496,0
326.2391709465827,169.81442718075039,0
308.41651393906903,139.25642872974413,0
281.7298970838963,123.56941528441536,0
317.4798161051309,133.77542534769327,0
309.0582302941176,131.84615422719855,0
309.86006367601783,145.67845327827055,0
280.52334764665164,136.17118846176743,0
297.61532504814835,174.5189618524379,0
277.8726794576339,154.01329373640624,0
291.63773313628354,179.16325643852778,0
317.8257286693039,155.0026410142606,0
263.75660558543035,139.13935323019052,0
266.24635694779295,69.44359308027435,0
270.1429647398499,60.369278298296706,0
231.8800610578036,64.95493488176032,0
260.41304281156727,22.630342602602184,0
260.8607061432856,51.9820630001858,0
270.2360603305634,57.90616659372989,0
247.65431014514837,103.15040130232097,0
241.32209170836933,95.79528338118217,0
241.51768887561104,99.40912676326673,0
267.5184062257894,95.11704373457871,0
236.52017449308056,103.5792119436706,0
271.44603817100256,106.33699909535642,0
262.936530183071,72.2060421573645,0
242.49932149899382,90.31198183038333,0
239.8288921097432,131.4215515421484,0
251.10401533787123,133.6457612055289,0
287.77688109057743,161.74736289453523,0
285.606055314179,135.50083059176347,0
270.19153406762945,123.53708519449663,0
283.3338405539501,120.59455013616298,0
248.62426229961284,133.40534700820245,0
273.8461355328761,105.72997182237953,0
236.8523554696184,109.3450072962786,0
252.53100249933107,99.34192241102897,0
249.77449628638473,129.90424517463657,0
256.6856868676752,164.02631710453974,0
262.68135637668695,152.7494336014662,0
275.16321937947106,151.24403072971555,0
268.33577639394906,174.2626479553542,0
243.87189133947768,147.29040227782872,0
270.0862899034493,167.42102527545657,0
263.3610202275472,142.73606557665568,0
245.2751438910379,148.72778821296578,0
250.56724812550638,155.14303417233157,0
272.8262210810065,152.44891883142932,0
291.20097979758214,180.41665846357154,0
310.69278451442625,175.69247419711533,0
280.21903178701615,179.73913187555212,0
271.7941426264619,173.29915810968185,0
313.27381872081816,205.14159349514918,0
281.4131672872163,183.2352006965011,0
312.6292670587692,148.09809412063177,0
306.85345743649145,123.20223140367887,0
290.3535364660201,113.21756907502709,0
297.2330169877184,116.84253347812205,0
275.66431079439496,119.93895295787081,0
310.1177518416292,139.6868796289063,0
319.9894896577803,106.37501054769228,0
329.2214405252858,151.13843497832332,0
340.995032521853,134.1956863391248,0
345.1565840396796,177.46134672171445,0
356.7028981548316,189.18811350838956,0
346.42530827725545,161.12168633602357,0
354.48198642737793,175.50164578427396,0
349.8928404153737,179.31119877157118,0
354.3927443760335,161.02043720150377,0
329.1982876784136,159.22083991921684,0
339.9762332884538,133.57470841847817,0
354.4392708566667,174.83401631379476,0
330.1682320690243,148.93367361968794,0
335.7672898736022,163.33837671416134,0
348.79648913383903,192.47616975078697,0
372.87298592476134,174.97360760987613,0
343.7705941896838,229.0779572009879,0
354.2359064138973,211.90284623934286,0
378.34566905971496,260.8795176291146,0
354.0719895626391,278.6357096983262,0
342.8905508696607,254.4246602222089,0
340.2044969912122,280.85764296983115,0
376.31992778887854,353.0104499238076,0
345.54170652234365,348.00112670094666,0
353.76146222133747,349.9529399241808,0
365.98056653039174,304.9132982441507,0
352.12974159495013,302.13594551888247,0
366.0028668258206,271.9815898335926,0
343.75828780635965,286.87780599870166,0
350.347609189379,271.1832276648565,0
373.0379807881965,256.6369988176418,0
346.2713908667471,266.9498062717955,0
377.1020876266334,252.59180833962395,0
368.03192740108,300.95868296325506,0
340.7456612763041,312.5515866197064,0
353.79381019647,359.6903650611015,0
360.02914711977724,367.8790125324438,0
350.22762346003185,340.73428212160695,0
353.58192411616665,343.6624473109371,0
357.0602557593366,326.4935078809038,0
340.9877706221659,305.28282105486556,0
369.7489689107671,288.36025680719285,0
363.42449523946414,279.3590185715103,0
344.74942473233807,296.3717312852798,0
330.5512118978323,317.69827400732146,0
359.5715864805479,368.0985003687653,0
334.4543078768126,370.05601452240535,0
325.3839844624903,377.83808917122246,0
343.72395387731234,334.1684260139706,0
335.12686938226415,370.80285250526543,0
348.8314378286992,335.87369211269277,0
336.8337643756766,294.48973334777315,0
342.6379041458894,300.60863312786046,0
306.50257599442887,275.9004409752066,0
322.7223350868625,293.6225687540771,0
326.4002506947085,267.52460618520803,0
327.03957043596193,302.2197266423266,0
314.06373437672465,307.7991296586511,0
319.0651546170378,343.8031621184619,0
316.6049072541825,337.5060822205652,0
300.0830143053674,346.4364689051514,1
239.696231009041,332.4276887922116,1
228.40329690165024,336.215760317285,1
247.7500092222703,298.5765861659226,1
255.4724467760882,347.226154924095,1
220.41202313416184,285.29405312242085,1
173.84005784878667,213.17649370724962,1
188.440964668945,301.32128922517245,1
211.15529280399193,312.735404339964,1
197.45215318595154,344.05600011874134,1
206.42586702293028,350.5506055067277,1
191.12221834886267,346.94293007194636,1
207.88751873406247,304.6129219719226,1
181.67314469113376,275.42005730831966,1
176.9544562112768,259.05788630517463,1
173.07950058999631,237.41969943515133,1
165.3745845299685,204.35082920765444,1
177.94142537679156,249.74260134978107,1
222.19811820977907,288.5851965487802,1
197.67602910079648,314.99143840362365,1
224.33311220485413,329.7542813359074,1
248.32380877744765,313.8288335071363,1
258.96468335397293,340.1255015230924,1
250.10294870910195,340.9666205268179,1
237.0640581831167,310.7120148465492,1
229.5824090035644,295.56752335659087,1
251.15168907124405,291.0543677849451,1
246.23160628529536,294.4821609571587,1
242.46398515326942,294.0045393663239,1
252.3409048169067,320.5049415577265,1
263.23604484812074,337.1459758145272,1
249.70469754694744,330.9138309680842,1
266.75067706427785,325.1930731041084,1
259.0013592306093,339.07570500509786,1
257.42805852909,311.95264504722525,1
212.4817760653235,309.7528321885535,1
243.60085802630707,279.9111108612972,1
255.03060353944014,293.63771442720423,1
255.4363823546273,309.79934601998684,1
263.2121941409307,329.6896936505312,1
230.77876868307177,315.3971715261436,1
225.14387770072491,271.77120696118607,1
255.43573623107858,259.8464749626229,1
245.70443591235625,244.5447485220735,1
223.47469292358952,245.22087344463884,1
206.561810804368,221.85023660333144,1
236.9014233276117,174.91063706101318,1
220.6504687047362,167.3849041165776,1
214.09383952772458,200.71231660837807,1
204.12932322946267,220.2827543475048,1
232.1412985073124,223.110636497217,1
221.52269041068328,203.21962919443945,1
231.86088495564906,205.3954987830018,1
224.37834814138924,206.71643941362402,1
223.3281498402815,193.60233026459568,1
228.66540733514145,150.46422812907628,1
216.56038674821014,146.4088997142722,1
187.08191717706225,127.19565605597336,1
208.4515049941218,145.3678916137386,1
186.16078625820194,155.20848749254617,1
230.24631216040373,185.95884377936903,1
213.50707118578526,208.1950330154476,1
218.8553093573087,177.9402778865958,1
233.71631670402917,184.1572126851308,1
211.02541888950054,196.12594321322524,1
234.1484367952846,134.92805127369832,1
217.9761397971484,109.79684711179755,1
196.19171570083407,108.05334022105995,1
180.55689044615605,59.87978293471252,1
187.86080498371888,75.1090393479351,1
176.26196020574704,95.13486540568726,1
206.43696158280582,101.28374402370923,1
222.18037062196177,123.34762554500492,1
208.39911895115503,163.46852067207936,1
221.6131716561135,203.84616817190135,1
219.87899744720315,204.24533910926726,1
223.3384876462492,239.6196915019037,1
210.44349483970686,203.7253342052054,1
193.9016732689402,194.83874687982942,1
196.93389880530285,131.9250680914306,1
204.69081116742208,72.13823195922038,1
165.7120378139213,84.13804436065885,1
201.30824853725534,84.67958817298762,1
215.20152716045413,171.35586335223888,1
233.72370894414735,186.93901619135536,1
199.38700939756907,197.9396816640931,1
232.0452366636369,228.13836564297827,1
235.87507620696434,197.40103261168227,1
200.43634876988114,188.4527206767111,1
191.66253394680103,193.73667979489684,1
224.78026072475265,194.0472256315989,1
200.46134825181156,150.3111436404477,1
223.9976991380799,191.17975518590544,1
199.23458481236443,178.04654922255006,1
227.16846472396642,19.597920577690843,1
221.38412679095904,34.64478890470235,1
242.76783683955068,28.89329157357571,1
261.0319359225759,51.04514630815311,1
240.41931418168892,42.533428167238014,1
258.8196470534535,51.12660767774298,1
283.92879209847246,69.49657614403156,1
296.07961318197124,73.4900083818394,1
273.7484346637247,88.06621844455151,1
297.70657507767606,96.23260339575188,1
301.31546467983696,115.16338096860687,1
283.6384554323572,99.72603726921363,1
293.1038624186303,99.51197159226587,1
292.8149645372453,121.44780757085579,1
270.4396952628445,111.95917116037919,1
284.10320047537573,124.14129318221251,1
291.2843828122202,124.42377804547863,1
293.6018804491903,95.5551313918977,1
264.1986788065932,112.57542484151776,1
247.97945162309043,107.92196528914394,1
233.2001896690044,118.94752545474495,1
223.3130206897933,97.96240477508843,1
238.90570731972613,102.17444344746485,1
195.41317316569229,93.48402126251318,1
224.40113619358667,93.83749063315423,1
205.92228847809977,100.54087813164983,1
212.53763239825653,63.41969003446303,1
211.58725946567733,82.00335859256364,1
181.9156040729519,92.09509343445802,1
179.4477836303892,55.173115872419544,1
199.85487383357702,64.81130752355472,1
177.850265127757,51.86501221614452,1
201.24008617665638,73.68405186523603,1
171.93316222863592,52.66378622918705,1
181.6910496973887,66.26078934567062,1
197.44887115052845,59.16628155601137,1
188.81729519692226,46.833326914526026,1
175.81338310190688,30.88059879074376,1
170.12683804771373,34.03080953702289,1
209.81176715212422,21.563670944364503,1
193.12531760793965,21.915152202584352,1
182.62024873609934,62.95334765629184,1
159.86983980020594,41.79987112306304,1
180.1904870406358,73.09535926582083,1
187.9928912126239,43.73301901043038,1
165.64097085199384,87.86464121084697,1
168.85703479389392,61.77484464786153,1
149.64524889745755,63.17421337975077,1
184.4163850781776,87.15611182241247,1
175.87092400352145,108.75655763700479,1
178.4890051734342,110.86058839959185,1
151.24848352198202,251.74188898799537,1
169.06198320059175,253.03093129267722,1
156.80213771884488,225.26690452009942,1
136.29688323587717,212.03858099274453,1
153.48794461385847,236.50083577148968,1
164.41379052171206,193.88506388896624,1
147.11959001878287,189.5595268673585,1
163.61629573193332,230.77064501517162,1
155.77726183145748,217.32619173660208,1
134.93294513780103,243.4236463889402,1
136.7132159021614,270.1896201294215,1
164.9945418031669,277.1621766692143,1
132.1163305296397,237.66805527436856,1
152.60073665160823,266.21904115405516,1
117.21076598453949,214.85175106744774,1
121.0779153521454,166.85773538227824,1
115.17342868157357,161.39888171562615,1
121.92787394557168,171.065073380114,1
106.2065844183379,148.18895934232862,1
143.09104265260356,152.65057325634805,1
144.32346896171885,147.78796981832863,1
132.64400062945933,198.20118365567092,1
160.60300115279884,209.23112113747223,1
140.32940413888193,216.63519149339075,1
152.9804846419317,250.24886877235892,1
129.30494808025264,233.61718696478644,1
116.84391736449017,227.74637875087512,1
130.6213930589013,210.7173595971712,1
125.82038252538453,152.61865107006682,1
107.12457862957312,162.90583792320749,1
130.87879987228092,178.93961076987154,1
111.39919969556836,141.31099772084133,1
123.35496335053637,179.90019862135645,1
148.95181918350124,156.1040269286514,1
152.4965099280023,186.37967802595358,1
135.82699337228036,165.99070766040103,1
131.96195631478517,165.0029594366814,1
113.98285215838347,148.21730967380842,1
131.50195122066768,141.890798187241,1
137.15736464091472,155.2416700777761,1
129.18273558208196,175.07290911512172,1
100.58620255118694,164.99737119415227,1
138.92342184701343,166.1929195998197,1
109.5584753915397,185.7822611210727,1
112.91476219137999,218.54319985024722,1
114.06757386181131,232.76268089100844,1
99.85985895161059,213.81003131932744,1
132.18458431999684,233.43687114772334,1
135.87050070429535,216.5471198827734,1
113.45637138395848,223.22577917646572,1
96.95535449250514,226.04887953900746,1
109.66614436503406,209.52894149619115,1
77.52907432487832,262.6103074370353,0
75.0358322527663,204.35159928654843,0
98.94453581073546,291.6564310319321,0
103.59736860775017,325.4959343972831,0
100.91984945391576,294.5059138749708,0
88.94233339777279,281.38304365772,0
105.90114133581113,250.22654425199036,0
84.6966819774783,267.33438854221646,0
121.43673344367578,260.10515344777764,0
89.72097531763548,227.15784601032624,0
88.97883073388206,252.74488734215956,0
105.29208991888684,250.53144233536028,0
106.47997588086712,238.23291555961296,0
95.08215269626378,235.97015605108282,0
94.30593115507797,239.90877687157865,0
102.50843384585406,231.40978564014574,0
92.52401681856927,220.21920511784776,0
128.88868135686255,185.34824971302044,0
106.36441828799681,196.8592792243388,0
106.23874193607591,211.8417373106273,0
